id,repository_id,url,stars,commit_count,sizes,fork,release_count,release_id,repos_addr
3622,15501185,https://github.com/weddingparty/AndroidFloatLabel,439,33,1104,51,1,NULL,NULL
3623,16255967,https://github.com/Haehnchen/idea-android-studio-plugin,281,23,47,42,4,NULL,NULL
3624,16262958,https://github.com/palatable/lambda,499,415,2731,32,25,NULL,NULL
3625,16338894,https://github.com/peholmst/vaadin4spring,276,724,1963,148,11,NULL,NULL
3626,16273548,https://github.com/JakeWharton/paraphrase,251,21,444,14,0,NULL,NULL
3627,14969928,https://github.com/yammer/tenacity,208,839,7651,42,99,NULL,NULL
3628,16314320,https://github.com/spotify/trickle,289,149,276,19,8,NULL,NULL
3629,16357354,https://github.com/robert-bor/aho-corasick,359,78,609,215,9,NULL,NULL
3630,16362479,https://github.com/opendaylight/controller,252,8191,43051,267,57,NULL,NULL
3631,16112592,https://github.com/SKCraft/Launcher,261,194,1131,279,2,NULL,NULL
3632,16389380,https://github.com/matthewrkula/AnimatedPathView,310,9,447,59,0,NULL,NULL
3633,15815588,https://github.com/nVisium/xssValidator,249,97,245,81,6,NULL,NULL
3634,16408160,https://github.com/gonjay/rubychina4android,274,89,33034,144,0,NULL,NULL
3635,16430234,https://github.com/iainconnor/ObjectCache,222,25,634,32,0,NULL,NULL
3636,16440528,https://github.com/zheludkovm/LinuxJavaFixes,433,38,763,34,0,NULL,NULL
3638,16421728,https://github.com/flavienlaurent/spans,306,3,573,52,0,NULL,NULL
3639,16431468,https://github.com/JakeWharton/double-espresso,359,84,11899,41,0,NULL,NULL
3640,16462032,https://github.com/mucommander/mucommander,255,4504,36281,77,12,NULL,NULL
3641,15197084,https://github.com/TomasMikula/ReactFX,283,456,891,41,20,NULL,NULL
3642,8957185,https://github.com/forge/roaster,350,557,1383,64,58,NULL,NULL
3643,16561138,https://github.com/andreafeccomandi/bibisco,236,1264,481493,43,17,NULL,NULL
3644,15897346,https://github.com/SignalR/java-client,301,65,1212,246,0,NULL,NULL
3645,14648981,https://github.com/igniterealtime/Spark,374,3217,369138,329,21,NULL,NULL
3646,16666915,https://github.com/commonsguy/cwac-security,248,75,1406,34,16,NULL,NULL
3647,16811502,https://github.com/cloudant/sync-android,214,1298,22597,72,42,NULL,NULL
3648,340634,https://github.com/resty-gwt/resty-gwt,281,877,4160,160,18,NULL,NULL
3649,16900122,https://github.com/evant/rxloader,346,36,580,21,0,NULL,NULL
3650,16931569,https://github.com/Pixate/pixate-freestyle-android,252,120,9402,56,21,NULL,NULL
3651,5302511,https://github.com/dm77/ZBarScanner,286,30,1319,186,0,NULL,NULL
3652,16981351,https://github.com/donal-tong/wechat,284,77,5807,234,0,NULL,NULL
3653,17188215,https://github.com/jpmml/jpmml-evaluator,386,935,5809,139,52,NULL,NULL
3654,16884480,https://github.com/Pedroafa/avatar-android,202,8,945,37,0,NULL,NULL
3655,17128380,https://github.com/greenhalolabs/EmailAutoCompleteTextView,239,48,730,35,0,NULL,NULL
3656,17132838,https://github.com/kontalk/androidclient,443,6278,52692,151,91,NULL,NULL
3658,17166449,https://github.com/JakeWharton/flip-tables,454,73,125,51,3,NULL,NULL
3659,17084683,https://github.com/kyze8439690/v2ex-daily-android,486,62,5698,135,6,NULL,NULL
3661,13060913,https://github.com/yuki-lau/weibo-spider,289,5,2485,209,0,NULL,NULL
3662,17218148,https://github.com/spacewalkproject/spacewalk,436,37700,716605,183,10048,NULL,NULL
3663,8165074,https://github.com/MirakelX/mirakel-android,368,3722,106267,118,45,NULL,NULL
3665,15803329,https://github.com/wymsee/cordova-imagePicker,360,95,878,576,10,NULL,NULL
3666,17276760,https://github.com/hprose/hprose-java,415,466,59720,163,50,NULL,NULL
3667,17278984,https://github.com/hardik-trivedi/FloatingLabel,260,31,1311,66,0,NULL,NULL
3668,9338915,https://github.com/JesseFarebro/android-mqtt,221,9,135,95,0,NULL,NULL
3669,17284047,https://github.com/bcsphere/bluetooth,303,255,1704,10,4,NULL,NULL
3670,17306458,https://github.com/fouady/SpotifyTray-Android,238,17,3640,77,0,NULL,NULL
3671,13590591,https://github.com/Hive2Hive/Hive2Hive,388,1981,10384,101,6,NULL,NULL
3672,17266622,https://github.com/optimaize/language-detector,346,151,3139,120,3,NULL,NULL
3673,9143933,https://github.com/citiususc/hipster,235,743,5580,78,5,NULL,NULL
3674,17223695,https://github.com/mobnetic/BitcoinChecker,287,454,2969,187,0,NULL,NULL
3675,17384073,https://github.com/andrewgiang/SpritzerTextView,218,102,185,31,7,NULL,NULL
3676,17396061,https://github.com/kzwang/elasticsearch-image,356,30,3267,145,3,NULL,NULL
3677,17416900,https://github.com/rexstjohn/UltimateAndroidCameraGuide,395,22,578,257,0,NULL,NULL
3678,17419105,https://github.com/MustafaFerhan/DebugLog,431,23,924,70,1,NULL,NULL
3679,9399438,https://github.com/wearscript/wearscript-android,210,801,52980,54,2,NULL,NULL
3680,17400482,https://github.com/abhioncbr/Kafka-Message-Server,251,9,2436,156,0,NULL,NULL
3681,9788400,https://github.com/bulenkov/Darcula,342,78,8306,69,0,NULL,NULL
3682,17454060,https://github.com/microg/android_packages_apps_UnifiedNlp,344,223,549,95,20,NULL,NULL
3683,1602288,https://github.com/cloudfoundry/java-buildpack-auto-reconfiguration,214,303,3100,101,24,NULL,NULL
3684,17515267,https://github.com/PomepuyN/discreet-app-rate,491,73,1315,52,0,NULL,NULL
3685,17537369,https://github.com/mmin18/Dex65536,357,9,3001,121,0,NULL,NULL
3686,17556225,https://github.com/b/kafka-websocket,247,49,398,58,1,NULL,NULL
3687,17489875,https://github.com/holdenk/learning-spark-examples,269,412,1615,225,0,NULL,NULL
3688,9882718,https://github.com/goodow/realtime-store,241,71,1336,51,1,NULL,NULL
3689,17673991,https://github.com/litesuits/android-lite-async,442,25,104,177,0,NULL,NULL
3690,8686387,https://github.com/szugyi/Android-CircleMenu,273,55,2182,112,4,NULL,NULL
3691,17715612,https://github.com/yulu/Instagram_Filter,308,4,12896,58,0,NULL,NULL
3692,17752176,https://github.com/tito/2048,421,18,2362,198,2,NULL,NULL
3693,3195368,https://github.com/mediarain/RoboCoP,255,15,660,22,2,NULL,NULL
3694,17621324,https://github.com/apache/struts-examples,296,917,4227,427,0,NULL,NULL
3695,17779391,https://github.com/eskimoapps/ResourceNestingExample,219,11,235,35,0,NULL,NULL
3696,17908191,https://github.com/iainporter/oauth2-provider,219,49,693,197,0,NULL,NULL
3697,17937004,https://github.com/hrldcpr/pcollections,472,113,2410,45,13,NULL,NULL
3698,17939561,https://github.com/tbouron/ShakeDetector,241,14,666,50,1,NULL,NULL
3701,16842589,https://github.com/ribot/easy-adapter,447,165,824,55,7,NULL,NULL
3702,17949986,https://github.com/shaobin0604/Android-HomeKey-Locker,237,23,351,84,0,NULL,NULL
3703,18138038,https://github.com/FelixNeutatz/2048_M-A-Star,208,20,60,29,0,NULL,NULL
3704,18106909,https://github.com/rongi/rotate-layout,263,61,454,37,3,NULL,NULL
3705,18194625,https://github.com/HiddenStage/divide,289,132,5222,24,0,NULL,NULL
3706,13589686,https://github.com/NLPchina/Word2VEC_java,455,27,18664,421,0,NULL,NULL
3707,18222014,https://github.com/lafosca/AndroidFaceCropper,452,21,1440,95,2,NULL,NULL
3708,17900624,https://github.com/TechBooster/AndroidOpenTextbook,256,476,87389,26,1,NULL,NULL
3709,18296123,https://github.com/chenlb/mmseg4j-solr,387,41,53,149,6,NULL,NULL
3710,17733124,https://github.com/ScottOaks/JavaPerformanceTuning,306,2,256,173,0,NULL,NULL
3711,7871138,https://github.com/frakbot/GlowPadBackport,247,43,243,83,4,NULL,NULL
3712,18378441,https://github.com/jirutka/spring-rest-exception-handler,301,99,230,106,7,NULL,NULL
3713,18433946,https://github.com/frakbot/CreditsRoll,400,5,10715,63,1,NULL,NULL
3714,2928948,https://github.com/Azure/azure-sdk-for-java,333,6996,150515,318,51,NULL,NULL
3715,18262182,https://github.com/nenick/android-gradle-template,386,288,13764,60,0,NULL,NULL
3716,18413395,https://github.com/MatusKysel/EMVemulator,224,18,991,75,2,NULL,NULL
3717,18433903,https://github.com/oxo42/stateless4j,357,128,236,106,9,NULL,NULL
3718,18525477,https://github.com/AndroidDeveloperLB/ChipsLibrary,306,14,884,70,0,NULL,NULL
3719,18530316,https://github.com/patrickfav/BlurTestAndroid,343,154,31229,71,11,NULL,NULL
3720,18636437,https://github.com/7heaven/GestureLock,251,63,7524,70,2,NULL,NULL
3721,6426016,https://github.com/qalingo/qalingo-engine,268,1866,17233,186,4,NULL,NULL
3722,18435568,https://github.com/raweng/android-different-loading-animations,207,13,812,78,0,NULL,NULL
3723,18687267,https://github.com/championswimmer/SimpleFingerGestures_Android_Library,260,81,3723,55,6,NULL,NULL
3724,18712811,https://github.com/wuyexiong/transparent-over-animtabsview,360,10,375,161,1,NULL,NULL
3725,18730333,https://github.com/vince-styling/Netroid,289,101,1637,132,1,NULL,NULL
3726,18793303,https://github.com/Arasthel/GoogleNavigationDrawerMenu,272,82,449,84,1,NULL,NULL
3727,18876893,https://github.com/flavienlaurent/activityanimation,398,7,457,98,0,NULL,NULL
3728,13490595,https://github.com/redpen-cc/redpen,355,2142,9224,49,52,NULL,NULL
3729,11424225,https://github.com/TestFX/TestFX,483,1015,6788,110,17,NULL,NULL
3730,18931442,https://github.com/kcochibili/TinyDB--Android-Shared-Preferences-Turbo,409,44,33,124,0,NULL,NULL
3731,19060490,https://github.com/XiaoMi/chronos,305,20,243,96,0,NULL,NULL
3732,18893048,https://github.com/cleancoders/CleanCodeCaseStudy,295,54,148,67,6,NULL,NULL
3733,18899208,https://github.com/jiecao-fm/hashids-java,442,102,118,78,4,NULL,NULL
3734,8126179,https://github.com/WalnutiQ/wAlnut,306,1533,46542,69,9,NULL,NULL
3735,7568434,https://github.com/paulfitz/daff,347,499,1364,28,83,NULL,NULL
3736,18988631,https://github.com/wso2/siddhi,466,3853,30991,287,261,NULL,NULL
3737,18729246,https://github.com/codelibs/elasticsearch-taste,299,164,582,53,7,NULL,NULL
3738,17177044,https://github.com/caelum/mamute,305,3659,45670,155,7,NULL,NULL
3739,18730268,https://github.com/kolorobot/spring-boot-thymeleaf,230,31,175,198,0,NULL,NULL
3740,19122427,https://github.com/pardom/Ollie,435,132,1091,41,3,NULL,NULL
3741,14051004,https://github.com/IQSS/dataverse,312,11494,68002,172,29,NULL,NULL
3742,18973928,https://github.com/monitorjbl/excel-streaming-reader,367,220,691,150,21,NULL,NULL
3743,18928344,https://github.com/thelinmichael/spotify-web-api-java,248,817,8746,129,39,NULL,NULL
3744,19103200,https://github.com/maxliaops/Java_Web_Examples,285,2,105216,270,0,NULL,NULL
3745,19263537,https://github.com/ib-controller/ib-controller,353,216,1535,160,18,NULL,NULL
3746,19132500,https://github.com/cmusphinx/pocketsphinx-android-demo,336,128,44218,244,0,NULL,NULL
3747,18845068,https://github.com/google/closure-templates,343,2018,54443,123,10,NULL,NULL
3748,19253501,https://github.com/google/closure-stylesheets,242,436,11511,52,7,NULL,NULL
3749,19382615,https://github.com/ForestryMC/ForestryMC,311,2656,19900,128,128,NULL,NULL
3750,10270283,https://github.com/adennie/fb-android-dagger,290,121,465,29,7,NULL,NULL
3751,19256035,https://github.com/irsdl/IIS-ShortName-Scanner,278,42,683,89,0,NULL,NULL
3752,18559877,https://github.com/Floens/Clover,496,1208,44663,192,26,NULL,NULL
3753,19404995,https://github.com/jaydeepw/audio-wife,211,81,1413,74,4,NULL,NULL
3754,18225913,https://github.com/broadinstitute/picard,381,2656,150287,240,210,NULL,NULL
3755,19557088,https://github.com/andraskindler/parallaxviewpager,443,37,259,88,0,NULL,NULL
3756,19501661,https://github.com/flavienlaurent/singleinputform,208,11,5743,14,0,NULL,NULL
3757,15652005,https://github.com/RuedigerMoeller/kontraktor,303,1410,26757,35,43,NULL,NULL
3758,19580787,https://github.com/PhilJay/CircleDisplay,264,37,3057,104,2,NULL,NULL
3759,16508034,https://github.com/Stratio/stratio-cassandra,203,14957,146627,31,262,NULL,NULL
3760,19523023,https://github.com/dolphinwang/RangeSeekbar,277,30,3235,61,0,NULL,NULL
3761,19733412,https://github.com/uPhyca/GAlette,238,143,382,9,17,NULL,NULL
3762,19911369,https://github.com/ikocijan/MagicViews,235,145,3364,45,12,NULL,NULL
3763,165889,https://github.com/facebookarchive/cassandra,214,190,15049,49,0,NULL,NULL
3764,19660554,https://github.com/bither/bither-android,336,1813,7942,137,34,NULL,NULL
3765,19933800,https://github.com/dlukashev/AndroidSlidingUpPanel-foursquare-map-demo,218,20,407,90,0,NULL,NULL
3766,19642003,https://github.com/diogobernardino/CircularCounter,250,5,273,47,0,NULL,NULL
3767,19895668,https://github.com/Odoo-mobile/framework,253,591,44615,296,1,NULL,NULL
3768,19937094,https://github.com/quickfix-j/quickfixj,399,1472,39532,296,33,NULL,NULL
3769,19670393,https://github.com/uPhyca/gradle-android-aspectj-plugin,244,92,282,46,15,NULL,NULL
3770,17921148,https://github.com/dmytrodanylyk/video-crop,355,19,1212,89,0,NULL,NULL
3771,20521495,https://github.com/Stratio/Decision,293,1413,41858,80,29,NULL,NULL
3772,20091861,https://github.com/sprylab/texturevideoview,252,41,1522,76,7,NULL,NULL
3773,19980626,https://github.com/faradaj/BlurBehind,494,44,4079,113,1,NULL,NULL
3774,3318837,https://github.com/yesnault/PlayStartApp,328,83,845,113,8,NULL,NULL
3775,20144414,https://github.com/sephiroth74/android-floating-action-menu,242,19,382,53,1,NULL,NULL
3776,20170194,https://github.com/dlew/android-gfycat,356,127,1779,63,10,NULL,NULL
3777,20229308,https://github.com/tuenti/SmsRadar,344,18,930,99,2,NULL,NULL
3778,21221909,https://github.com/nguyenq/tess4j,487,336,157219,188,28,NULL,NULL
3779,20214352,https://github.com/PeteGoo/tcSlackBuildNotifier,290,286,2102,70,19,NULL,NULL
3780,7070995,https://github.com/thuytrinh/android-collage-views,271,17,881,70,0,NULL,NULL
3781,20263934,https://github.com/marvinlabs/android-slideshow-widget,210,42,4596,64,5,NULL,NULL
3782,20122012,https://github.com/Codingpedia/demo-rest-jersey-spring,230,44,346,201,1,NULL,NULL
3783,20297668,https://github.com/ThinWonton/BarcodeScanner,226,7,1403,143,0,NULL,NULL
3784,16685833,https://github.com/snakerflow/snakerflow,443,121,7233,324,22,NULL,NULL
3785,20433857,https://github.com/xtreemfs/xtreemfs,250,4976,210756,51,20,NULL,NULL
3786,20462998,https://github.com/medyo/Dynamicbox,463,42,547,92,0,NULL,NULL
3787,20473418,https://github.com/apache/phoenix,494,2517,46094,611,256,NULL,NULL
3788,20480367,https://github.com/onyxbits/Raccoon,261,185,1743,59,13,NULL,NULL
3789,20925310,https://github.com/fashiontec/bodyapps-android,332,153,3347,28,0,NULL,NULL
3790,20548487,https://github.com/felipecsl/QuickReturn,203,69,311,37,0,NULL,NULL
3791,20531999,https://github.com/baoyongzhang/ParcelableGenerator,281,63,1134,79,1,NULL,NULL
3792,20495312,https://github.com/FilipPudak/ProgressPieView,400,26,658,80,0,NULL,NULL
3793,20607727,https://github.com/evant/android-studio-unit-test-plugin,239,35,7646,23,0,NULL,NULL
3794,36422720,https://github.com/osfans/trime,409,779,25440,84,5,NULL,NULL
3795,20594643,https://github.com/Armijn/NumberViewAnimation,228,7,428,40,0,NULL,NULL
3796,20582138,https://github.com/RichardWarburton/lambda-behave,222,193,479,45,4,NULL,NULL
3797,20653858,https://github.com/hantsy/angularjs-springmvc-sample,290,134,1041,206,0,NULL,NULL
3798,20656032,https://github.com/structurizr/java,484,820,32431,153,16,NULL,NULL
3799,20716517,https://github.com/sd6352051/FineDay,220,12,2462,122,0,NULL,NULL
3800,20745926,https://github.com/antoniolg/DaggerExample,320,11,411,109,0,NULL,NULL
3801,14567924,https://github.com/lumifyio/lumify,388,6212,78123,225,6,NULL,NULL
3802,20772426,https://github.com/venmo/cursor-utils,208,43,96,16,3,NULL,NULL
3803,20836795,https://github.com/bradipao/desCharts,228,15,2088,40,0,NULL,NULL
3804,20858586,https://github.com/Beerkay/JavaMultiThreading,298,26,69,347,0,NULL,NULL
3805,20853572,https://github.com/oldratlee/fucking-java-concurrency,341,26,68,127,0,NULL,NULL
3806,11708465,https://github.com/hazelcast/hazelcast-code-samples,297,831,25742,338,76,NULL,NULL
3807,20898236,https://github.com/cypressious/AnimationListView,248,9,5053,33,0,NULL,NULL
3808,20925364,https://github.com/etsy/Conjecture,353,155,273,55,0,NULL,NULL
3809,20958593,https://github.com/CiTuX/datetimepicker,253,290,713,82,4,NULL,NULL
3810,21057585,https://github.com/delight-im/ShortURL,268,28,24,83,0,NULL,NULL
3811,14259857,https://github.com/OWASP/SecurityShepherd,475,642,189335,141,3,NULL,NULL
3812,21078128,https://github.com/apptik/MultiSlider,232,93,3414,57,1,NULL,NULL
3813,971134,https://github.com/jmeter-maven-plugin/jmeter-maven-plugin,254,718,1292,161,26,NULL,NULL
3814,21098433,https://github.com/easemob/emchat-server-examples,460,128,17846,559,1,NULL,NULL
3815,21165931,https://github.com/deano2390/FlowTextView,493,69,405,141,6,NULL,NULL
3816,21246649,https://github.com/googlesamples/android-NavigationDrawer,258,26,546,150,0,NULL,NULL
3817,5490703,https://github.com/naver/yobi,365,6307,89327,155,33,NULL,NULL
3818,20724605,https://github.com/Coinomi/coinomi-android,285,601,22596,267,21,NULL,NULL
3819,21330591,https://github.com/spengilley/ActivityFragmentMVP,335,19,117,88,1,NULL,NULL
3820,21330517,https://github.com/antoniolg/RecyclerViewExtensions,452,18,160,109,0,NULL,NULL
3821,21337107,https://github.com/itdelatrisu/opsu,402,943,128086,79,23,NULL,NULL
3822,21367254,https://github.com/neuroph/neuroph,264,811,154962,158,0,NULL,NULL
3823,21375484,https://github.com/v5developer/maven-framework-project,394,105,449102,265,0,NULL,NULL
3824,21146841,https://github.com/forcedotcom/idecore,234,453,235694,170,6,NULL,NULL
3825,21011537,https://github.com/oyachai/HearthSim,293,1399,12141,67,0,NULL,NULL
3826,21148162,https://github.com/telly/FloatingAction,321,11,537,56,1,NULL,NULL
3827,21435983,https://github.com/faizmalkani/Fabulous,494,33,2091,137,0,NULL,NULL
3828,21477166,https://github.com/kennycason/kumo,238,161,25240,76,0,NULL,NULL
3829,21521239,https://github.com/Tibolte/Android-Anim-Playground,326,17,4055,119,0,NULL,NULL
3830,21523856,https://github.com/rejasupotaro/MaterialDesignSample,360,64,13878,108,0,NULL,NULL
3831,5933801,https://github.com/emotionsense/SensorManager,211,309,2596,99,0,NULL,NULL
3832,20729728,https://github.com/QuickBlox/q-municate-android,226,2415,200057,186,6,NULL,NULL
3833,21432552,https://github.com/google/openrtb,286,453,1182,126,55,NULL,NULL
3834,21611038,https://github.com/jmockit/jmockit1,261,1516,4916,159,0,NULL,NULL
3835,21631528,https://github.com/braintree/braintree_android,238,1751,117421,131,90,NULL,NULL
3836,21601481,https://github.com/sanathp/DatabaseManager_For_Android,300,30,77,105,0,NULL,NULL
3838,21792130,https://github.com/Mariuxtheone/Teleport,375,28,449,57,0,NULL,NULL
3839,21762431,https://github.com/droidwolf/NativeSubprocess,430,49,350,179,1,NULL,NULL
3840,22040072,https://github.com/Kennyc1012/Opengur,313,1289,34276,85,77,NULL,NULL
3841,21860548,https://github.com/virgo47/restful-spring-security,229,23,377,115,0,NULL,NULL
3842,21899404,https://github.com/deano2390/OpenFlappyBird,271,32,7412,155,0,NULL,NULL
